0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Turkic_Probability,Prediction
Armenia_EBA_KuraAraxes_Berkaber:I14339,0.105855,0.128972,-0.067505,-0.032623,-0.051702,-0.005299,0.011045,-0.000923,-0.060539,-0.022051,0.003248,0.007194,-0.021853,0.006331,0.006515,-0.0118,0.004433,0.001774,-0.004651,0.009004,0.009858,-0.002226,-0.006039,-0.00976,-0.003712,2.0750828e-09,Not Turkic
Armenia_EBA_KuraAraxes_Berkaber:I14341,0.10927,0.139128,-0.071276,-0.036176,-0.047086,-0.001394,0.016451,-0.005307,-0.062584,-0.02278,0.004709,0.008243,-0.020069,-0.002477,0.003393,-0.006895,0.003651,0.001647,0.004148,0.002501,0.015847,0.007666,-0.000246,-0.012411,0.000718,1.9816258e-09,Not Turkic
Armenia_EBA_KuraAraxes_Berkaber:I15132,0.099026,0.131003,-0.072784,-0.039083,-0.055703,-0.006693,0.006815,-0.011076,-0.062789,-0.018953,0.000974,0.009142,-0.013379,0.010597,0.007193,0.001458,0.01004,-0.004561,-0.008422,-0.000125,0.012228,-0.001978,-0.002095,-0.00012,-0.000718,7.476245e-10,Not Turkic
Armenia_EBA_KuraAraxes_Berkaber:I16920,0.097888,0.131003,-0.072784,-0.047158,-0.042469,-0.013108,0.008695,-0.010384,-0.053994,-0.012028,0.000812,-0.001199,-0.005203,-0.006055,0.001086,0.016706,0.018906,-0.005574,-0.012067,-0.002626,0.006239,-0.002102,-0.003574,0.003012,0.00491,3.0940953e-08,Not Turkic
Armenia_EBA_KuraAraxes_Kalavan:I1633,0.104717,0.125926,-0.069767,-0.039729,-0.044316,0.003068,0.016451,-0.01223,-0.062789,-0.025513,0.004547,0.005845,-0.016353,0.001789,0.011265,-0.000265,0.009257,-0.001647,0.003268,-0.003252,0.007736,-0.004822,0.003328,-0.003615,-0.003233,1.308656e-08,Not Turkic
Armenia_EBA_KuraAraxes_Kalavan:I1635,0.106994,0.132019,-0.061094,-0.049419,-0.041238,-0.010877,0.00752,-0.006692,-0.058903,-0.020228,0.005684,0.008093,-0.013528,0.001651,0.005565,-0.001856,0.009909,0.000127,-0.007039,0.001,0.01148,-0.007914,0.002711,-0.003976,-0.000838,1.0705183e-09,Not Turkic
Armenia_EBA_KuraAraxes_Kaps:ARM001,0.101303,0.136081,-0.074293,-0.037791,-0.048624,-0.003068,0.012691,-0.012692,-0.067288,-0.021868,-0.00065,0.012739,-0.018731,0.007294,0.005157,-0.014187,-0.01343,-0.010388,0.002388,-0.002126,0.003369,0.0,-0.011462,-0.008676,0.000359,2.0689488e-09,Not Turkic
Armenia_EBA_KuraAraxes_Kaps:ARM002,0.097888,0.13405,-0.063733,-0.049096,-0.048009,-0.018686,0.003055,-0.014538,-0.061357,-0.014943,0.012666,0.004796,-0.017393,0.00523,0.00285,-0.00769,0.01356,0.00114,-0.004525,0.002126,0.005989,0.004204,0.008381,-0.008917,-0.005269,2.2511391e-10,Not Turkic
Armenia_EBA_KuraAraxes_Karnut_o:I14812,0.108132,0.140143,-0.058077,-0.042959,-0.032929,-0.003626,0.00094,-0.003923,-0.041314,-0.01385,0.01023,0.005545,-0.010258,-0.000688,-0.000271,-0.009944,-0.017602,0.001014,0.010433,-0.007879,0.006988,-0.005317,0.003328,0.000361,-0.010538,3.3610952e-08,Not Turkic
Armenia_EBA_KuraAraxes_Karnut:I13599,0.102441,0.132019,-0.079572,-0.043928,-0.048009,-0.009203,0.012456,-0.004615,-0.058085,-0.019681,0.003248,0.012289,-0.012785,0.003578,-0.000814,-0.009281,0.009779,-0.003801,0.004022,-0.000125,-0.003743,0.003586,-0.000986,-0.00494,-0.000958,4.314617e-09,Not Turkic
Armenia_EBA_KuraAraxes_Talin:I1658,0.108132,0.129988,-0.066373,-0.051034,-0.054164,-0.003068,0.007755,-0.003692,-0.049904,-0.010023,0.001461,0.003597,-0.016947,-0.003716,-0.00285,0.001326,0.021253,-0.003041,0.0,0.002501,0.002496,0.001855,0.008997,-0.003735,-0.00467,8.965052e-09,Not Turkic
Armenia_EIA_o2:I16194,0.100164,0.127957,-0.048271,-0.027778,-0.032929,0.004741,0.011045,-0.003231,-0.054608,-0.02278,0.001461,-0.002847,-0.008622,-0.014313,0.007465,-0.004773,0.031423,-0.005828,-0.007919,0.015007,0.007986,0.005564,0.000123,-0.012773,-0.009819,9.7002676e-08,Not Turkic
Armenia_EIA_oSouth:I19322,0.088782,0.137096,-0.063733,-0.069445,-0.024004,-0.022869,0.005405,-0.006231,-0.016566,-0.005103,0.006496,0.010041,0.003568,-0.004129,-0.003393,0.022408,0.023208,-0.003801,-0.000754,-0.012006,0.003743,-0.004081,-0.001849,-0.003494,0.000479,1.2913367e-08,Not Turkic
Armenia_EIA:I16116,0.108132,0.123895,-0.044877,-0.018734,-0.039084,-0.003068,0.00658,-0.005307,-0.047654,-0.022415,0.000162,0.006894,-0.018583,-0.001239,0.008007,-0.009016,0.003651,-0.00266,-0.002011,-0.001126,0.010856,-0.003462,-0.004437,0.010483,-0.008263,2.9355157e-08,Not Turkic
Armenia_EIA:I16117,0.09675,0.136081,-0.052043,-0.02261,-0.045239,-0.002789,0.005875,-0.010384,-0.052767,-0.016948,0.001299,0.005845,-0.022299,-0.013074,-0.001086,0.005304,0.017602,0.002787,-0.002765,0.009004,0.005615,0.000866,0.009983,0.000964,-0.007305,1.5608768e-07,Not Turkic
Armenia_EIA:I16191,0.106994,0.126941,-0.045632,-0.02261,-0.033237,-0.003068,0.003525,-0.002077,-0.044791,-0.018224,0.004709,0.0003,-0.01219,0.000138,0.007057,-0.009149,-0.003912,0.002787,0.005782,-0.002001,0.004742,0.007914,0.003574,0.001928,-0.008143,7.680431e-07,Not Turkic
Armenia_EIA:I16193,0.105855,0.128972,-0.040729,-0.009367,-0.0437,0.012829,0.010105,-0.009461,-0.056449,-0.02934,-0.000487,0.005845,-0.021407,-0.003303,0.012893,-0.004641,0.010691,-0.008235,-0.009804,0.002376,0.002371,0.002473,0.006409,-0.002651,0.001916,3.87191e-08,Not Turkic
Armenia_EIA:I17180,0.108132,0.128972,-0.04714,-0.020672,-0.032929,-0.006414,0.007755,0.001385,-0.052358,-0.020228,0.007632,0.009591,-0.009663,-0.003028,0.007465,-0.013259,0.008345,-0.007095,-0.00352,0.006003,0.006364,0.004575,0.005423,-0.004699,0.002874,5.0311155e-09,Not Turkic
Armenia_EIA:I17181,0.1161,0.12491,-0.041106,-0.017765,-0.037545,-0.001952,0.013866,-0.008538,-0.045609,-0.021322,0.008444,0.001649,-0.016501,-0.000413,0.007193,0.00053,0.010952,0.004307,-0.003645,0.005127,0.012977,0.007296,0.001356,-0.003976,-0.006107,1.07313426e-07,Not Turkic
Armenia_IA_oSouth:I17308,0.10927,0.132019,-0.046386,-0.050065,-0.029544,-0.010877,0.00517,-0.005769,-0.022907,-0.010205,0.002923,-0.006444,-0.00223,0.018304,-0.002172,-0.014585,-0.018906,0.0,0.006788,-0.004252,0.00262,0.0,-0.004807,-0.003133,0.000958,2.0352486e-07,Not Turkic
Armenia_IA_oSouth:I19327,0.095611,0.140143,-0.055814,-0.05491,-0.026159,-0.016176,0.00517,-0.006231,-0.030474,-0.004191,0.002273,0.004196,-0.014271,-0.001651,-0.0019,-0.014187,-0.00691,0.003547,0.004148,-0.001,-0.00025,0.004204,0.006902,-0.003976,0.008981,7.3714115e-09,Not Turkic
Armenia_IA:I13947,0.111547,0.13405,-0.024513,-0.019703,-0.029544,0.004462,0.013866,-0.004615,-0.046222,-0.018224,0.004872,0.004646,-0.015609,0.00578,0.015744,0.009281,0.019688,0.010895,-0.013952,0.002751,0.000374,-0.002102,0.013188,0.002289,0.003832,1.05874406e-07,Not Turkic
Armenia_IA:I14054,0.105855,0.125926,-0.036204,-0.019703,-0.028928,0.004462,0.004465,-0.007384,-0.040496,-0.019317,-0.004872,0.006444,-0.011744,0.001927,0.002579,-0.02201,-0.01017,0.003294,-0.002137,-0.000375,-0.00262,0.0,0.002218,0.000843,0.002874,2.2881848e-07,Not Turkic
Armenia_IA:I14057,0.104717,0.118817,-0.051288,-0.010659,-0.047086,-0.003068,-0.000705,-0.008769,-0.045813,-0.033349,-0.002761,0.004046,-0.010704,-0.00578,0.008686,-0.002519,0.011604,-0.004814,-0.008547,0.007754,0.007237,-0.000989,0.001356,-0.005784,0.005748,7.970139e-07,Not Turkic
Armenia_IA:I16536,0.110408,0.126941,-0.050911,-0.029716,-0.036007,-0.005857,0.00846,-0.008077,-0.062789,-0.035718,-0.003248,0.003447,-0.013231,-0.006881,-0.007057,-0.004773,0.012386,-0.004434,0.011061,0.009254,0.008485,0.012242,-0.000493,0.003374,0.000718,3.724564e-07,Not Turkic
Armenia_IA:I16707,0.1161,0.119832,-0.024136,0.004522,-0.037545,0.003626,0.0047,-0.010615,-0.043768,-0.026242,0.00747,0.007194,-0.010555,-0.009083,0.014386,0.003845,-0.003912,-0.003801,0.000377,-0.004377,-0.007736,-0.004081,0.00419,0.002892,-0.005269,7.282487e-05,Not Turkic
Armenia_IA:I17184,0.097888,0.138112,-0.067127,-0.05491,-0.037238,-0.011156,0.00564,-0.004384,-0.056449,-0.017859,0.004709,0.010041,-0.018731,0.009221,-0.007057,-0.024396,-0.00678,0.000887,-0.005782,0.011881,0.013601,0.002102,0.001602,-0.014339,-0.002155,1.893386e-11,Not Turkic
Armenia_IA:I3938,0.106994,0.137096,-0.047517,-0.026163,-0.018465,-0.005857,0.00799,-0.009923,-0.056653,-0.018588,0.001461,0.013338,-0.013528,0.002752,-0.001086,-0.02559,-0.001695,-0.011529,-0.014455,-0.008754,0.007362,0.004699,0.001725,-0.011206,0.008023,4.2390666e-12,Not Turkic
Armenia_LateHellenistic:I1636,0.102441,0.137096,-0.064488,-0.05814,-0.034776,-0.008088,0.00329,-0.004384,-0.028838,-0.016948,0.008769,-0.001199,0.001784,-0.000963,-0.000679,-0.004906,-0.00691,-0.000887,-0.002388,-0.005253,0.002371,-0.004822,-0.002835,-0.006386,-0.001437,9.061307e-08,Not Turkic
Armenia_LateHellenistic:I1639,0.101303,0.135065,-0.05506,-0.053941,-0.035391,-0.018407,0.007755,-0.006923,-0.032928,-0.002551,0.004222,-0.008243,-0.002825,-0.000688,-0.007329,-0.019358,-0.016298,-0.001267,0.011061,-0.002251,0.001248,0.004451,-0.007395,0.000723,0.007065,1.2964526e-08,Not Turkic
Armenia_LBA_EIA_o:I18164,0.10927,0.139128,-0.058454,-0.052003,-0.037545,-0.006693,0.011045,-0.004615,-0.059312,-0.010023,0.005034,0.004946,-0.018434,-0.001101,0.004479,-0.010475,-0.006389,-0.002534,-0.005531,0.012006,0.006114,0.003462,-0.000863,-0.006386,-0.001197,4.824065e-09,Not Turkic
Armenia_LBA_EIA_o:I18247,0.093335,0.097491,-0.046009,-0.037145,-0.024004,-0.01255,-0.002115,-0.004615,-0.01718,-0.009476,0.003735,-0.001798,0.003122,-0.00289,-0.000271,-0.004243,-0.018384,0.004307,0.008296,-0.008754,-0.002121,0.00371,-0.001849,-0.006025,-0.004431,2.931182e-05,Not Turkic
Armenia_LBA_EIA:I14051,0.10927,0.120848,-0.042615,-0.010013,-0.036622,0.001673,0.00658,-0.008077,-0.0452,-0.020775,0.005684,0.012439,-0.012785,-0.001789,0.011672,0.01127,0.011865,-0.008235,-0.012193,-0.000625,-0.004991,0.000371,0.003697,-0.010242,0.003952,7.0864516e-08,Not Turkic
Armenia_LBA_EIA:I14052,0.101303,0.119832,-0.037712,-0.015827,-0.036007,0.006693,0.007285,-0.008769,-0.046222,-0.019681,-0.004709,0.002098,-0.003717,-0.00867,0.016151,0.010077,-0.002999,-0.004687,0.005405,-0.002126,0.004866,-0.000495,0.004314,-0.001205,0.005508,0.0001816876,Not Turkic
Armenia_LBA_EIA:I14053,0.099026,0.12491,-0.044877,-0.020995,-0.03693,0.002789,0.00658,-0.004615,-0.054608,-0.024237,-0.001949,0.006894,-0.020515,-0.002064,0.016422,-0.015911,-0.001173,-0.000507,-0.002263,0.004877,0.008485,-0.002102,0.000863,0.001084,0.006466,1.7693589e-08,Not Turkic
Armenia_LBA_EIA:I14055,0.101303,0.11577,-0.032809,-0.025517,-0.038469,-0.01004,0.007755,0.002077,-0.05788,-0.024602,0.002273,0.010341,-0.004906,-0.004954,0.005157,-0.008486,0.003129,0.002534,-0.002891,0.007754,0.014974,-0.0115,0.004067,-0.010242,-0.004191,7.190089e-08,Not Turkic
Armenia_LBA_EIA:I14066,0.110408,0.128972,-0.038466,-0.010982,-0.032621,0.001116,0.009165,-0.006461,-0.041109,-0.029887,-0.002436,0.004796,-0.010109,-0.005505,0.014115,-0.002784,0.00339,-0.001014,-0.006662,0.005503,0.000998,-0.001978,0.008751,-0.003133,-0.001437,5.562364e-06,Not Turkic
Armenia_LBA_EIA:I14588,0.108132,0.12491,-0.045254,-0.016796,-0.034468,-0.006693,0.001645,-0.006231,-0.040905,-0.025513,-0.001949,0.006444,-0.015015,-0.004266,-0.000271,-0.003978,0.005867,-0.002407,-0.004651,-0.0005,0.003494,0.000866,-0.000986,-0.001325,-0.003233,4.1566972e-07,Not Turkic
Armenia_LBA_EIA:I14601,0.099026,0.135065,-0.042238,-0.020995,-0.036622,0.001116,0.009165,0.001846,-0.051335,-0.025513,0.004709,0.005695,-0.011298,0.001789,0.001629,-0.0179,-0.014342,0.00038,0.000628,-0.008504,0.009858,-0.009274,0.000863,-0.002289,-0.002515,2.7696226e-08,Not Turkic
Armenia_LBA_EIA:I14602,0.105855,0.127957,-0.040729,-0.026163,-0.042777,-0.004183,0.007755,-0.004384,-0.057676,-0.028247,0.005034,0.006894,-0.014569,0.006055,0.009772,-0.011535,-0.013169,0.005321,0.007165,0.0005,0.005865,0.00371,0.012571,0.001205,-0.002634,6.5885146e-08,Not Turkic
Armenia_LBA_EIA:I14603,0.111547,0.129988,-0.042992,-0.025517,-0.030775,0.000837,0.00893,-0.001615,-0.049495,-0.020046,-0.000487,0.002248,-0.003568,-0.000275,0.00855,-0.007292,0.004563,0.00038,0.003645,0.002751,0.006613,-0.002844,0.00456,-0.007832,0.002036,2.0517396e-06,Not Turkic
Armenia_LBA_EIA:I14606,0.102441,0.120848,-0.054682,-0.016796,-0.034468,-0.004462,0.005875,-0.001385,-0.051131,-0.030251,-0.005521,0.005245,-0.008474,-0.001514,0.011265,-0.002121,0.009127,0.001647,-0.00088,0.006378,0.003119,0.003833,0.001602,-0.002892,-0.009939,1.0678824e-05,Not Turkic
Armenia_LBA_EIA:I14618,0.103579,0.127957,-0.030547,-0.013243,-0.027697,0.0,0.012691,-0.006461,-0.047859,-0.023691,0.0,0.001499,-0.010704,0.001239,0.008007,-0.002652,0.004694,-0.001647,0.00088,-0.001751,0.009109,-0.002597,-0.000246,-0.001446,0.002515,2.2631716e-06,Not Turkic
Armenia_LBA_EIA:I14620,0.101303,0.128972,-0.041106,-0.013566,-0.042162,0.01004,0.00611,-0.006692,-0.050108,-0.034625,0.003085,0.003447,-0.00773,-0.008257,-0.000543,-0.001193,0.023208,0.004434,0.003268,0.011005,0.013726,0.007666,0.000123,0.00253,-0.000239,1.0138331e-06,Not Turkic
Armenia_LBA_EIA:I15729,0.104717,0.120848,-0.042615,-0.014858,-0.037853,-0.003347,0.009635,-0.003461,-0.049086,-0.019317,0.001137,0.003297,-0.007136,-0.003441,0.005836,0.003713,0.003129,0.002027,-0.003268,0.0005,0.005989,0.000371,0.000616,-0.002651,0.003113,8.477707e-06,Not Turkic
Armenia_LBA_EIA:I15748,0.101303,0.118817,-0.038466,-0.004845,-0.036622,0.00753,0.013161,-0.004384,-0.054608,-0.02442,0.003085,0.005545,-0.010704,-0.006193,0.008958,0.013259,0.011343,-0.00152,0.006411,0.004752,0.001497,-0.001731,0.008627,-0.003735,-0.002395,2.3947432e-05,Not Turkic
Armenia_LBA_EIA:I15750,0.103579,0.125926,-0.037335,-0.005491,-0.040931,-0.000558,0.010105,0.002769,-0.046836,-0.026971,0.004709,0.011989,-0.00892,-0.003441,0.006515,0.000928,0.008866,0.001394,0.008925,-0.004627,-0.005865,-0.001607,0.000246,0.001928,0.005868,6.457685e-06,Not Turkic
Armenia_LBA_EIA:I16196,0.10927,0.120848,-0.033941,-0.01615,-0.036007,0.004741,0.014101,-0.011076,-0.050517,-0.016583,0.009419,0.005395,-0.005946,-0.01445,0.010858,0.010607,0.024643,-0.000253,0.000503,-0.001251,0.00262,-0.003957,-0.000123,0.002169,0.002994,1.2872626e-06,Not Turkic
Armenia_LBA_EIA:I18162,0.104717,0.136081,-0.041106,-0.023256,-0.033237,0.000837,0.00423,-0.004615,-0.040291,-0.016948,0.002923,0.009442,-0.008771,-0.003853,0.007872,0.002652,0.001565,0.00228,-0.004022,0.005378,0.006863,-0.000989,-0.005669,-0.001205,-0.000359,1.9333697e-06,Not Turkic
Armenia_LBA_EIA:I18163,0.111547,0.120848,-0.028661,-0.010013,-0.020927,0.001394,0.00235,-0.007154,-0.043973,-0.03098,0.001461,0.004646,-0.002379,-0.01101,0.00855,0.013524,0.009518,-0.002534,-0.000377,0.004627,0.008984,0.000618,0.012078,-0.002892,-0.001437,4.679119e-05,Not Turkic
Armenia_LBA_EIA:I18165,0.10927,0.122879,-0.0445,-0.017442,-0.043393,0.013108,-0.000705,-0.003692,-0.050517,-0.02278,-0.003897,0.007943,-0.016947,0.005643,0.017236,0.002519,0.004563,0.000253,0.004274,0.004877,0.009109,0.002473,0.000616,0.009399,-0.000239,4.4986112e-07,Not Turkic
Armenia_LBA_EIA:I18166,0.108132,0.117801,-0.035449,-0.005168,-0.029544,-0.00251,-0.0094,-0.005538,-0.041723,-0.030798,0.001949,-0.005395,-0.009217,-0.017203,0.005836,0.0179,0.0103,-0.005448,-0.004777,0.013131,0.006364,-0.002844,0.001479,-0.009881,-0.010179,9.3865325e-05,Not Turkic
Armenia_LBA_EIA:I18167,0.100164,0.122879,-0.036204,-0.009367,-0.039392,0.003904,0.00752,-0.011769,-0.052358,-0.028793,-0.005521,0.010041,-0.00996,-0.008808,0.012079,0.007823,0.007693,-0.00266,-0.007793,-0.005127,-0.001123,0.005193,-0.002958,-0.002289,0.002994,8.10354e-06,Not Turkic
Armenia_LBA_EIA:I18168,0.104717,0.122879,-0.043746,-0.012597,-0.037238,-0.003347,0.0,-0.007615,-0.0452,-0.012939,-0.001949,0.007793,-0.015461,0.000413,0.011672,-0.002254,0.0,-0.004181,-0.00264,0.006628,0.001872,0.003215,0.001232,-0.00494,-0.000479,1.061868e-06,Not Turkic
Armenia_LBA_EIA:I18248,0.104717,0.12491,-0.041106,-0.028424,-0.032929,-0.001673,-0.000235,-0.004384,-0.035383,-0.023873,0.001461,-0.002548,-0.001784,-0.010872,0.012486,0.008884,0.005346,0.004687,0.007416,0.0005,0.003119,-0.000989,0.007518,-0.002048,-0.003473,0.00036316965,Not Turkic
Armenia_LBA_EIA:I18467,0.105855,0.12491,-0.029793,-0.010982,-0.035699,0.001116,0.009635,-0.004154,-0.051745,-0.025331,0.003897,0.003597,0.002081,0.003578,0.008007,0.007823,0.016689,0.000887,0.002263,0.000375,0.009109,-0.006306,0.003821,-0.003494,0.002155,1.03094035e-05,Not Turkic
Armenia_LBA_EIA:I18468,0.105855,0.122879,-0.035072,-0.015504,-0.032621,0.003068,0.009165,0.000692,-0.040496,-0.031345,0.00341,0.006145,-0.001338,-0.007156,0.006922,-0.001856,0.015516,-0.001394,-0.005908,-0.009379,0.009733,0.011376,0.000493,0.00012,-0.000479,1.753656e-07,Not Turkic
Armenia_LBA_EIA:I18469,0.111547,0.126941,-0.027907,-0.010336,-0.028313,0.005857,0.013631,-0.006,-0.041109,-0.026242,-0.001949,-0.001349,-0.008028,-0.010046,0.005565,-0.000133,-0.003129,0.002534,0.000754,0.004377,0.008235,-0.002473,-0.003821,-0.005061,-0.000479,0.00011536237,Not Turkic
Armenia_LBA_EIA:I18470,0.10927,0.129988,-0.034695,-0.022287,-0.033852,-0.003626,0.005405,-0.005538,-0.051131,-0.021868,-0.000487,0.002997,-0.006244,-0.009771,0.011265,0.002519,0.00665,0.008488,0.004022,-0.001501,-0.001373,0.001237,0.001602,0.002169,0.006826,5.5511522e-05,Not Turkic
Armenia_LBA_EIA:I18472,0.108132,0.122879,-0.031678,-0.028101,-0.032006,0.00502,0.006345,-0.010615,-0.033133,-0.018224,0.000974,0.005395,-0.001041,-0.008533,0.010179,-0.003182,0.00352,-0.001774,-0.002388,0.002626,0.004742,0.002102,0.007025,-0.000964,0.004431,5.0770254e-06,Not Turkic
Armenia_LBA_EIA:I18478,0.106994,0.125926,-0.039221,0.008075,-0.046162,0.001116,0.003055,-0.011307,-0.048677,-0.025878,0.000812,0.006444,-0.009068,-0.014038,0.012486,0.013789,0.014994,-0.003674,-0.005154,0.006003,-0.006988,0.003462,-0.000246,-0.008555,0.004191,9.729821e-05,Not Turkic
Armenia_LBA_EIA:I18481,0.106994,0.123895,-0.032055,-0.015181,-0.032006,0.002789,-0.00094,-0.007846,-0.048677,-0.024237,-0.001949,0.001049,-0.011298,-0.000138,0.017372,-0.008353,-0.015646,0.004054,-0.002263,-0.004502,0.001996,-0.002968,-0.003821,0.00241,0.002994,1.3909345e-05,Not Turkic
Armenia_LBA_EIA:I18486,0.113823,0.128972,-0.040729,-0.014535,-0.030775,-0.001952,-0.000235,-0.008307,-0.048268,-0.023144,0.002598,0.004046,-0.006392,-0.006331,0.005836,0.001591,-0.000913,-0.001647,-0.000754,0.002626,0.003369,-0.000742,0.003944,-0.00723,-0.010179,1.4232893e-05,Not Turkic
Armenia_LBA_EIA:I18487,0.113823,0.121864,-0.041106,-0.016796,-0.033852,0.001394,0.008695,-0.002538,-0.037223,-0.01713,0.00065,0.013788,-0.012339,0.001239,0.012351,-0.008221,-0.002738,-0.009502,0.000628,0.000625,0.003993,0.004204,-0.003081,-0.000964,0.001796,4.4645294e-08,Not Turkic
Armenia_LBA_EIA:I19321,0.108132,0.119832,-0.032809,-0.001292,-0.041238,0.006972,0.0047,-0.003,-0.050722,-0.024784,0.000487,0.006444,-0.007284,-0.004679,0.005022,0.002784,0.003912,0.004054,0.000754,0.008004,0.001373,0.004328,0.003451,-0.003253,-0.002155,7.2907496e-05,Not Turkic
Armenia_LBA_EIA:I19323,0.112685,0.113739,-0.034695,-0.000646,-0.036007,0.000279,0.00564,-0.008538,-0.040905,-0.016219,0.002273,0.005545,-0.009217,-0.009634,0.008415,0.013259,0.017341,-0.002534,0.006662,0.01038,-0.004492,-0.003586,-0.000739,0.006145,-0.00012,0.0001389677,Not Turkic
Armenia_LBA_EIA:I19324,0.10927,0.126941,-0.031301,-0.005814,-0.033852,0.006972,0.00517,-0.003,-0.0452,-0.029522,0.001137,0.005845,-0.018434,-0.007569,0.014794,-0.002387,0.000652,0.00228,0.00264,-0.003502,0.013851,0.005317,0.003574,-0.003976,-0.003712,5.8999564e-07,Not Turkic
Armenia_LBA_EIA:I19325,0.103579,0.126941,-0.033564,-0.018734,-0.035083,-0.001394,0.012926,-0.000462,-0.052563,-0.020228,-0.001786,0.006145,-0.008474,-0.003578,0.008958,0.005171,0.020731,0.002027,-0.009679,0.005628,-0.005116,0.00136,0.008258,0.006748,-0.002994,3.8266667e-06,Not Turkic
Armenia_LBA_EIA:I19326,0.108132,0.126941,-0.035826,-0.008398,-0.030159,0.003626,0.003055,-0.008077,-0.042745,-0.028064,-0.005684,-0.002098,-0.005798,-0.012386,0.015608,-0.006364,-0.00339,-0.009755,0.000251,-0.004627,0.001248,0.004328,-0.001356,-0.001325,-0.001437,8.8153305e-05,Not Turkic
Armenia_LBA_EIA:I19328,0.106994,0.120848,-0.045632,-0.00969,-0.042469,0.002231,0.005405,-0.003692,-0.047654,-0.024966,-0.004384,0.002548,-0.009366,-0.010872,0.011129,0.013392,0.018906,-0.004181,-0.005908,0.007879,0.008485,-0.002102,-0.007641,0.006989,-0.005149,1.01293235e-05,Not Turkic
Armenia_LBA_LchashenMetsamor.SG:DA31_noUDG.SG,0.103579,0.1046,-0.037335,-0.017442,-0.0397,-0.006414,0.004465,-0.005538,-0.044995,-0.023508,0.008282,0.006594,-0.007433,-0.000826,0.014794,0.005436,0.007432,0.004181,0.002765,0.00025,-0.000125,-0.005317,-0.003944,-0.001807,0.00012,2.4789886e-05,Not Turkic
Armenia_LBA_LchashenMetsamor.SG:DA35_noUDG.SG,0.103579,0.120848,-0.040729,-0.01615,-0.044624,-0.008646,-0.001175,-0.011538,-0.043359,-0.017677,0.010068,0.007343,0.001041,-0.010184,-0.004072,0.003447,0.018775,-0.004307,0.001257,0.00075,-0.003119,0.002226,0.000863,0.010242,-0.001796,8.067574e-07,Not Turkic
Armenia_LBA:I13948,0.104717,0.131003,-0.048271,-0.007429,-0.041238,0.003347,0.00987,-0.005769,-0.055426,-0.028429,-0.005684,0.00015,-0.013379,-0.010597,0.010179,0.001724,-0.001825,-0.003927,-0.005279,-0.00025,0.0,-0.001113,-0.000493,0.003856,-0.002874,3.4300505e-05,Not Turkic
Armenia_LBA:I15732,0.100164,0.12491,-0.042615,-0.012597,-0.0397,0.006136,0.0094,-0.006692,-0.057471,-0.020957,0.003248,0.005995,-0.012636,-0.00234,0.001086,0.005436,0.00691,0.004434,-0.004022,0.001751,0.003619,0.005193,0.002588,-0.003735,0.005748,1.816524e-06,Not Turkic
Armenia_LBA:I15733,0.104717,0.129988,-0.036958,-0.018411,-0.038161,-0.001952,0.00423,-0.014538,-0.046631,-0.028064,0.005684,0.004796,-0.009514,-0.005367,0.010043,-0.00305,0.002738,0.00266,0.000503,0.007379,0.003619,0.006677,0.001356,0.002892,0.007544,4.065489e-06,Not Turkic
Armenia_LBA:I15734,0.110408,0.12491,-0.034318,-0.002261,-0.036622,0.00502,0.009635,0.000692,-0.046631,-0.020957,0.007307,-0.00045,-0.010852,0.00055,0.011265,0.006232,0.001825,0.002914,0.000126,-0.001,0.005116,0.001731,0.005669,0.003615,-0.007903,1.7505261e-05,Not Turkic
Armenia_LBA:I15749,0.112685,0.123895,-0.038466,-0.005814,-0.037238,0.008367,0.00564,-0.009923,-0.055221,-0.022415,0.00065,0.005995,-0.011893,-0.005505,0.002172,-0.001724,0.013038,0.00114,-0.002137,0.004127,0.006988,0.003957,0.006902,-0.006627,0.000479,6.1471593e-07,Not Turkic
Armenia_LBA:I16217,0.112685,0.121864,-0.036581,-0.010982,-0.035083,0.007809,0.007755,-0.000923,-0.044177,-0.036083,0.002761,-0.002698,-0.011447,-0.009083,0.008958,-0.014187,-0.000522,-0.003294,-0.011439,-0.006503,0.006863,0.000495,0.000493,-0.011086,-0.005508,1.4332541e-07,Not Turkic
